FECHA,DEPARTAMENTO,MUNICIPIO,DIA ,HORA,BARRIO,ZONA,CLASE SITIO,EDAD,GENERO,CLASE BIEN,MARCA BIEN,LINEA,MODELO,COLOR,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,ESTADO CIVIL,PROFESIONES,ESCOLARIDAD,CODIGO DANE,2014
,VALLE,CALI (CT),Miércoles,4:10,URIBE URIBE E8,URBANA,SEMÁFORO,56,MASCULINO,AUTOMOVIL,CHEVROLET,OPTRA,2012,NEGRO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,CALI (CT),Sábado,18:25,VILLA DEL SOL E5,URBANA,BAHIA,35,MASCULINO,AUTOMOVIL,HYUNDAI,ATOS,2009,ROJO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
07/06/2014 12:00:00 AM,VALLE,CALI (CT),Sábado,6:00,SAN PASCUAL E3,URBANA,VIAS PUBLICAS,32,MASCULINO,AUTOMOVIL,CHEVROLET,SPARK,2007,GRIS,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,76001000,1
03/07/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:00,CEDRO SALAZAR E-1,URBANA,VIAS PUBLICAS,35,MASCULINO,CAMIONETA,FORD,RANGER,2011,GRIS,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,11001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:45,SANTA MATILDE I SECTOR E-16,URBANA,VIAS PUBLICAS,38,FEMENINO,AUTOMOVIL,KIA,PICANTO,2009,GRIS,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,ARQUITECTO,SUPERIOR,11001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,18:00,CARVAJAL E-8,URBANA,VIAS PUBLICAS,28,FEMENINO,AUTOMOVIL,CHEVROLET,SPARK,2012,NEGRO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,11001000,1
,NARIÑO,PASTO (CT),Domingo,20:30,VILLAS DE SAN RAFAEL,URBANA,VIAS PUBLICAS,36,FEMENINO,AUTOMOVIL,MAZDA,323,1989,AZUL,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SUPERIOR,52001000,1
,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,15:40,BARRIO POPULAR,URBANA,INTERIOR VEHICULO PARTICULAR,36,FEMENINO,CAMIONETA,TOYOTA,FORTUNER,2008,PLATA,ARMA DE FUEGO,A PIE,VEHICULO,SOLTERO,ECONOMISTA,SUPERIOR,54001000,1
08/02/2014 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,14:30,SAN JOSE OBRERO,URBANA,VIAS PUBLICAS,37,MASCULINO,FURGON,CHEVROLET,NPR,2006,BLANCO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5088000,1
07/06/2014 12:00:00 AM,BOYACÁ,PUERTO BOYACÁ,Sábado,22:00,VDA. CAÑO ALEGRE,RURAL,TRAMO DE VIA,38,MASCULINO,CAMION,CHEVROLET,NQR,2013,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,DIVORCIADO,NO REPORTADO,SECUNDARIA,15572000,1
,ANTIOQUIA,MEDELLÍN (CT),Miércoles,19:45,ESTADIO C-11,URBANA,VIAS PUBLICAS,38,MASCULINO,AUTOMOVIL,MAZDA,626,1988,ROJO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:00,CHICALA E-7,URBANA,VIAS PUBLICAS,30,MASCULINO,FURGON,CHEVROLET,NHR,2011,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,11001000,1
06/12/2014 12:00:00 AM,VALLE,CALI (CT),Sábado,12:00,VILLA DEL PRADO E5,URBANA,VIAS PUBLICAS,38,MASCULINO,AUTOMOVIL,CHEVROLET,SPARTK GT  1200,2006,AZUL,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,ADMINISTRADOR DE EMPRESAS,SUPERIOR,76001000,1
,NARIÑO,PASTO (CT),Miércoles,20:45,CHAMBU I,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,48,MASCULINO,TAXI,HYUNDAI,VISIÓN,2009,AMARILLO,ARMA DE FUEGO,A PIE,CONDUCTOR TAXI,CASADO,NO REPORTADO,SECUNDARIA,52001000,1
,VALLE,CALI (CT),Miércoles,14:45,PRIMERO DE MAYO E17,URBANA,VIAS PUBLICAS,53,MASCULINO,CAMIONETA,FORD,RANGER,2001,ESTRATO DE PERLA,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,ATLÁNTICO,SANTO TOMÁS,Lunes,11:30,LA FLORIDA,URBANA,VIAS PUBLICAS,47,FEMENINO,CAMIONETA,NISSAN,PATHFINDER,1997,ROJO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,8685000,1
09/05/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,7:00,FÁTIMA E-6,URBANA,DENTRO DE LA VIVIENDA,,FEMENINO,CAMIONETA,TOYOTA,HILUX,2010,CHAMPAÑA,ARMA DE FUEGO,A PIE,A PIE,SOLTERO,PSICOLOGO,SUPERIOR,11001000,1
11/10/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:00,GALERIAS E-13,URBANA,VIAS PUBLICAS,34,FEMENINO,AUTOMOVIL,RENAULT,SCENIC 2.0 AUT,2005,GRIS,ARMA BLANCA,A PIE,A PIE,UNION LIBRE,ADMINISTRADOR DE EMPRESAS,SUPERIOR,11001000,1
07/02/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,20:45,BARRIO CRISTOBAL C-12,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,41,FEMENINO,AUTOMOVIL,RENAULT,CLIO,2006,GRIS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,DIVORCIADO,NO REPORTADO,SECUNDARIA,5001000,1
01/03/2014 12:00:00 AM,VALLE,CALI (CT),Sábado,23:00,LA HACIENDA E17,URBANA,BAHIA,55,MASCULINO,AUTOMOVIL,HYUNDAI,SANTRO 1.0,0,BLANCO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,76001000,1
07/11/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,22:30,BARRIO COLON C-10,URBANA,VIAS PUBLICAS,25,MASCULINO,CAMIONETA,KIA,PICANTO,2007,BLANCO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
01/01/2014 12:00:00 AM,VALLE,GUADALAJARA DE BUGA,Miércoles,17:30,LA REVOLUCION,URBANA,VIAS PUBLICAS,35,MASCULINO,AUTOMOVIL,MAZDA,323,,GRIS,CONTUNDENTES,VEHICULO,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76111000,1
06/08/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:30,EL TINTAL CENTRAL E-9,URBANA,FRENTE CONJUNTO NO REPORTADO VIA PUBLICA,29,MASCULINO,AUTOMOVIL,CHEVROLET,SPARK,2007,ROJO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,11001000,1
,VALLE,CALI (CT),Miércoles,6:30,LOS ALCAZARES E6,URBANA,PARQUEADERO,40,MASCULINO,AUTOMOVIL,FIAT,147,1983,AZUL,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76001000,1
,VALLE,TULUÁ,Jueves,14:00,El Centro,URBANA,VIAS PUBLICAS,45,FEMENINO,CAMIONETA,CHEVROLET,LINEA STANDARD,2007,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,76834000,1
,ANTIOQUIA,MEDELLÍN (CT),Domingo,16:10,CONQUISTADORES C-11,URBANA,VIAS PUBLICAS,32,FEMENINO,CAMIONETA,RENAULT,DUSTER,2013,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,5001000,1
,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,17:00,BARRIO LOS COMUNEROS,URBANA,VIAS PUBLICAS,48,FEMENINO,AUTOMOVIL,MAZDA,323,2001,VINOTINTO,LLAVE MAESTRA,VEHICULO,A PIE,SEPARADO,LICENCIADO,SUPERIOR,54001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12:00,LOS CAMBULOS E-9,URBANA,VIAS PUBLICAS,56,MASCULINO,TRACTO_CAMION,CHEVROLET,SUPER BRIGADIER,1998,PLATA,ARMA DE FUEGO,VEHICULO,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,11001000,1
,VALLE,CALI (CT),Martes,13:30,EL PEÑON E3,URBANA,VIAS PUBLICAS,79,MASCULINO,CAMIONETA,CHEVROLET,LUV 1.6,1989,MORADO CORDOBES,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,76001000,1
10/09/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,19:30,SANTA MONICA C-12,URBANA,VIAS PUBLICAS,28,FEMENINO,AUTOMOVIL,RENAULT,SIMBOL II,2010,NEGRO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,7:00,LA TOSCANA E-11,URBANA,VIAS PUBLICAS,62,MASCULINO,CAMIONETA,CHEVROLET,LUV 2.0,1989,NEGRO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,PRIMARIA,11001000,1
,ANTIOQUIA,MEDELLÍN (CT),Miércoles,18:00,SAN PEDRO  C-4,URBANA,VIAS PUBLICAS,25,MASCULINO,AUTOMOVIL,RENAULT,R9,1994,BLANCO,CONTUNDENTES,A PIE,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,5001000,1
,ANTIOQUIA,MEDELLÍN (CT),Lunes,5:30,ROBLEDO C-7,URBANA,VIAS PUBLICAS,25,MASCULINO,BUSETA,IVECO,LINEA STANDARD,2012,BLANCO,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
,VALLE,GUACARÍ,Martes,6:30,CENTRO,URBANA,VIAS PUBLICAS,46,MASCULINO,CAMIONETA,TOYOTA,HILUX,1992,VERDE OSCURO,ARMA DE FUEGO,A PIE,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,76318000,1
,VALLE,CALI (CT),Miércoles,10:30,VILLA DEL LAGO E13,URBANA,VIAS PUBLICAS,54,MASCULINO,AUTOMOVIL,HYUNDAI,I10,2010,DORADO,LLAVE MAESTRA,A PIE,A PIE,CASADO,INGENIERO,SUPERIOR,76001000,1
11/10/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:00,SAN ANTONIO E-1,URBANA,VIAS PUBLICAS,50,MASCULINO,CAMIONETA,FORD,RANGER 2.6 PLATÓN 4X4,2005,DORADO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,TECNICO EMPRESARIAL,TECNICO,11001000,1
06/09/2014 12:00:00 AM,VALLE,CALI (CT),Sábado,15:30,VILLA DEL SUR E11,URBANA,VIAS PUBLICAS,48,MASCULINO,AUTOMOVIL,RENAULT,R6,1980,BLANCO,CONTUNDENTES,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,76001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,22:40,LA SOLEDAD E-13,URBANA,GARAJE,29,MASCULINO,AUTOMOVIL,VOLKSWAGEN,JETTA,2011,ROJO,ARMA DE FUEGO,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,11001000,1
,VALLE,CALI (CT),Miércoles,12:00,TORRES DE CONFANDI E5,URBANA,VIAS PUBLICAS,20,MASCULINO,CAMIONETA,CHEVROLET,LUV 3.2,1997,PLATA,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,TECNICO,76001000,1
,GUAJIRA,RIOHACHA (CT),Miércoles,20:30,RESGUARDO LAS DELICIAS,RURAL,TRAMO DE VIA,54,MASCULINO,AUTOMOVIL,CHEVROLET,AVEO 1.4,2012,ROJO,ARMA DE FUEGO,PASAJERO TAXI,VEHICULO,UNION LIBRE,NO REPORTADO,PRIMARIA,44001000,1
08/01/2014 12:00:00 AM,VALLE,CALI (CT),Miércoles,21:40,LOS GUAYACANES E5,URBANA,BAHIA,34,MASCULINO,AUTOMOVIL,RENAULT,R9,1987,BLANCO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,6:20,LA MARIA E-19,URBANA,VIAS PUBLICAS,30,MASCULINO,AUTOMOVIL,RENAULT,CLIO,1998,BEIGE,CONTUNDENTES,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,11001000,1
,NARIÑO,PASTO (CT),Martes,21:30,MADRIGAL,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,40,MASCULINO,TAXI,CHEVROLET,AVEO 1.4,2005,AMARILLO,ARMA BLANCA,PASAJERO TAXI,CONDUCTOR TAXI,UNION LIBRE,NO REPORTADO,SECUNDARIA,52001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:00,BOSQUE POPULAR E-10,URBANA,VIAS PUBLICAS,34,FEMENINO,AUTOMOVIL,CHEVROLET,SPARK GT,2013,GRIS,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,TECNOLOGO,11001000,1
07/01/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,4:00,LA AMERICA C-12,URBANA,VIAS PUBLICAS,66,MASCULINO,AUTOMOVIL,RENAULT,R18,1984,BLANCO Y VERDE,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,NO REPORTADO,TECNICO,5001000,1
,ANTIOQUIA,MEDELLÍN (CT),Viernes,14:15,PROGRESO C-5,URBANA,VIAS PUBLICAS,32,MASCULINO,CAMPERO,SUZUKI,SJ410,1982,GRIS,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
,ANTIOQUIA,MEDELLÍN (CT),Jueves,12:30,CRISTO REY C-15,URBANA,VIAS PUBLICAS,50,MASCULINO,CAMPERO,MITSUBISHI,MONTERO,1996,ROJO,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,22:30,LA PONDEROSA E-16,URBANA,VIAS PUBLICAS,50,MASCULINO,AUTOMOVIL,RENAULT,MEGANE,2004,GRIS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,11001000,1
,ANTIOQUIA,MEDELLÍN (CT),Jueves,15:50,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,51,MASCULINO,AUTOMOVIL,RENAULT,SANDERO,2013,GRIS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,5001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,17:00,CIUDAD KENNEDY CENTRAL E-8,URBANA,VIAS PUBLICAS,26,MASCULINO,AUTOMOVIL,RENAULT,R9,1989,BLANCO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,11001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:30,RESTREPO E-15,URBANA,VIAS PUBLICAS,49,MASCULINO,AUTOMOVIL,RENAULT,R4,1983,BLANCO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,11001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,19:00,LAS DOS AVENIDAS E-8,URBANA,VIAS PUBLICAS,50,MASCULINO,AUTOMOVIL,HYUNDAI,SANTRO 1.0,2007,NEGRO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SUPERIOR,11001000,1
,VALLE,CALI (CT),Sábado,0:25,GRANADA E2,URBANA,VIAS PUBLICAS,24,MASCULINO,AUTOMOVIL,HYUNDAI,I10,2012,GRIS,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,76001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,19:00,ROMA  E-8,URBANA,FRENTE CONJUNTO NO REPORTADO VIA PUBLICA,51,MASCULINO,AUTOMOVIL,HYUNDAI,ATOS,2005,PLATEADO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,11001000,1
,VALLE,CALI (CT),Miércoles,6:00,PRADOS DEL NORTE E2,URBANA,BAHIA,32,FEMENINO,AUTOMOVIL,CHEVROLET,SPARK,2008,GRIS,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,76001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,6:30,NIZA NORTE E-11,URBANA,CASAS DE HABITACION,38,FEMENINO,CAMIONETA,RENAULT,DUSTER,2013,VERDE,ARMA DE FUEGO,VEHICULO,A PIE,CASADO,NO REPORTADO,SECUNDARIA,11001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,15:45,JOSE ANTONIO GALAN E-7,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,38,MASCULINO,AUTOMOVIL,MAZDA,323,1988,BLANCO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,11001000,1
,NARIÑO,PASTO (CT),Jueves,22:30,ESMERALDA,URBANA,VIAS PUBLICAS,42,MASCULINO,AUTOMOVIL,MITSUBISHI,MONTERO,1994,BLANCO,LLAVE MAESTRA,A PIE,A PIE,CASADO,INGENIERO INDUSTRIAL,SUPERIOR,52001000,1
,VALLE,CALI (CT),Miércoles,14:00,SALOMIA E4,URBANA,VIAS PUBLICAS,46,MASCULINO,AUTOMOVIL,KIA,PICANTO,2009,BLANCO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,76001000,1
,CAUCA,POPAYÁN (CT),Viernes,7:00,BOLIVAR,URBANA,VIAS PUBLICAS,53,MASCULINO,CAMIONETA,TOYOTA,PRADO,1998,AZUL,LLAVE MAESTRA,A PIE,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,19001000,1
,VALLE,CALI (CT),Sábado,7:00,CANEY E17,URBANA,VIAS PUBLICAS,36,MASCULINO,AUTOMOVIL,HYUNDAI,I10,2013,GRIS,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,76001000,1
09/12/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,15:15,LOS BALSOS C-14,URBANA,VIAS PUBLICAS,26,FEMENINO,AUTOMOVIL,CHEVROLET,SPARK,2007,PLATA,LLAVE MAESTRA,A PIE,VEHICULO,SOLTERO,NO REPORTADO,SECUNDARIA,5001000,1
07/02/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,17:41,LAS AGUAS E-3,URBANA,VIAS PUBLICAS,23,FEMENINO,AUTOMOVIL,CHEVROLET,AVEO 1.4 GTI,2010,PLATA,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,11001000,1
,MAGDALENA,FUNDACIÓN,Lunes,4:00,CORREGIMIENTO DE SANTA ROSA DE LIMA,RURAL,VIAS PUBLICAS,55,MASCULINO,CAMIONETA,CHEVROLET,DNO REPORTADOMAX 3.5 V6 4X4 A.A.,2007,BLANCO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,47288000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,15:45,FONTIBON CENTRO E-9,URBANA,VIAS PUBLICAS,39,MASCULINO,CAMIONETA,CHEVROLET,LUV 2.3,1989,AZUL CIELO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,11001000,1
,ANTIOQUIA,MEDELLÍN (CT),Domingo,17:00,BARICHARA  S.A.P.,URBANA,VIAS PUBLICAS,35,MASCULINO,AUTOMOVIL,RENAULT,SCENIC,2003,GRIS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
09/02/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,11:00,SAN CRISTOBAL E-4,URBANA,VIAS PUBLICAS,35,MASCULINO,AUTOMOVIL,KIA,PICANTO,2014,NEGRO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,11001000,1
11/07/2014 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Viernes,20:45,VILLA CAROLINA,URBANA,VIAS PUBLICAS,51,MASCULINO,AUTOMOVIL,NISSAN,LINEA STANDARD,1998,PLATA,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,TECNICO,8001000,1
,VALLE,CALI (CT),Sábado,18:00,VALLE DEL LILI E17,URBANA,VIAS PUBLICAS,36,MASCULINO,AUTOMOVIL,KIA,RIO,2012,PLATA,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SUPERIOR,76001000,1
,ANTIOQUIA,MEDELLÍN (CT),Lunes,21:00,CARIBE C-5,URBANA,TERMINAL DE TRANSPORTES,67,MASCULINO,TAXI,DAEWOO,NO REPORTADO,1995,AMARILLO,ARMA DE FUEGO,PASAJERO TAXI,VEHICULO,CASADO,NO REPORTADO,SECUNDARIA,5001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,11:00,SAN VICTORINO E-14,URBANA,VIAS PUBLICAS,52,MASCULINO,CAMIONETA,CHEVROLET,SUPER CARRY,2000,BLANCO,LLAVE MAESTRA,A PIE,A PIE,CASADO,NO REPORTADO,SECUNDARIA,11001000,1
01/09/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,6:30,ALAMOS SUR E-10,URBANA,VIAS PUBLICAS,37,MASCULINO,AUTOMOVIL,RENAULT,R4,1977,ROJO,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,11001000,1
03/10/2014 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,22:30,BARRIO CAOBOS,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,70,MASCULINO,CAMIONETA,TOYOTA,RUNNER,2008,BEIGE,ARMA DE FUEGO,VEHICULO,A PIE,SEPARADO,ABOGADO,SUPERIOR,54001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,15:45,VILLA CLAUDIA E-8,URBANA,VIAS PUBLICAS,54,MASCULINO,TRACTO_CAMION,CHEVROLET,BRIGADIER,1993,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,UNION LIBRE,NO REPORTADO,SECUNDARIA,11001000,1
12/04/2014 12:00:00 AM,CAUCA,PIENDAMÓ,Sábado,13:00,San José Bajo,URBANA,FRENTE A ALMACEN NO REPORTADO VIA PUBLICA,23,MASCULINO,CAMIONETA,MAZDA,LINEA STANDARD,1993,ROJO,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,19548000,1
01/11/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,6:00,ROMA  E-8,URBANA,VIAS PUBLICAS,39,FEMENINO,AUTOMOVIL,CHEVROLET,SPARK,2009,GRIS,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SUPERIOR,11001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:30,GARCES NAVAS E-10,URBANA,PARQUEADERO,79,MASCULINO,CAMIONETA,CHEVROLET,LUV 1.6,1983,VERDE,ESCOPOLAMINA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,PRIMARIA,11001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:30,EL CENTENARIO E-18,URBANA,VIAS PUBLICAS,46,MASCULINO,AUTOMOVIL,HYUNDAI,ATOS,2007,PLATA,LLAVE MAESTRA,A PIE,A PIE,UNION LIBRE,NO REPORTADO,TECNICO,11001000,1
12/10/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,21:00,BRASILIA III SECTOR E-7,URBANA,VIAS PUBLICAS,30,MASCULINO,AUTOMOVIL,CHEVROLET,CORSA,1998,VERDE,LLAVE MAESTRA,A PIE,A PIE,CASADO,POLICIA,TECNICO,11001000,1
,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,16:00,BARRIO CIUDAD JARDIN,URBANA,DENTRO DE LA VIVIENDA,67,MASCULINO,AUTOMOVIL,CHEVROLET,OPTRA 1.8 AUT,2008,GRIS,ARMA DE FUEGO,A PIE,A PIE,VIUDO,NO REPORTADO,SECUNDARIA,54001000,1
09/05/2014 12:00:00 AM,CAUCA,POPAYÁN (CT),Viernes,17:30,SAN JOSE,URBANA,VIAS PUBLICAS,35,MASCULINO,AUTOMOVIL,MAZDA,BTNO REPORTADO50 DOBLE CABINA 2500,2008,GRIS,ARMA DE FUEGO,A PIE,VEHICULO,CASADO,NO REPORTADO,PRIMARIA,19001000,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12:30,USMINIA DESARROLLO E-5,URBANA,FRENTE IGLESIA NO REPORTADO VIA PUBLICA,47,MASCULINO,FURGON,CHEVROLET,AVEO 1.4 GTI A.A,2014,BLANCO,ARMA DE FUEGO,A PIE,A PIE,UNION LIBRE,NO REPORTADO,SECUNDARIA,11001000,1
,ANTIOQUIA,LA ESTRELLA,Miércoles,20:00,BARRIOS UNIDOS,URBANA,VIAS PUBLICAS,31,MASCULINO,CAMION,CHEVROLET,NPR,1993,AZUL,LLAVE MAESTRA,A PIE,A PIE,SOLTERO,NO REPORTADO,SECUNDARIA,5380000,1
10/01/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,13:45,MIRANDA  C-4,URBANA,VIAS PUBLICAS,51,MASCULINO,CAMION,CHEVROLET,NPR,2010,BLANCO,ARMA DE FUEGO,A PIE,VEHICULO,CASADO,NO REPORTADO,PRIMARIA,5001000,1
